n_days,mean_ic,t,frac_pos,ci_lo,ci_hi,ic_y2025,ic_year,n_y2025,n_year,dt,target,feature,p,q_bh,ctl_bar,s0,s1,s2,s3,s4,s5,s6,survives
444,-0.000993449,-0.112812,0.475225,-0.018163,0.0159963,0.003671,-0.00461306,194,250,08:30,fwd60_nx,n_bars,0.91023,0.923051,0.00719483,True,False,False,False,False,False,True,False
444,0.0141424,1.73901,0.547297,-0.00210484,0.0300973,0.00770649,0.0191367,194,250,08:30,fwd60_nx,stale_min,0.0827276,0.105423,0.00719483,True,False,False,True,True,False,True,False
444,0.0195137,2.17372,0.540541,0.002009,0.037165,0.0168767,0.0215601,194,250,08:30,fwd60_nx,no_trade_share,0.0302548,0.0408866,0.00719483,True,True,True,True,True,False,True,False
444,0.0609267,6.03776,0.623874,0.0415428,0.080389,0.0589352,0.0624722,194,250,08:30,fwd60_nx,amihud,3.30907e-09,7.36864e-09,0.00719483,True,True,True,True,True,True,True,True
444,-0.0678236,-6.57159,0.391892,-0.0883054,-0.0474607,-0.0974431,-0.0448389,194,250,08:30,fwd60_nx,corwin_schultz,1.40108e-10,3.38139e-10,0.00719483,True,True,True,True,True,True,True,True
444,-0.0149147,-1.4142,0.497748,-0.0357125,0.00574474,-0.0299271,-0.00326516,194,250,08:30,fwd60_nx,abdi_ranaldo,0.158006,0.192821,0.00719483,True,False,False,True,False,False,False,False
444,0.0165812,1.59078,0.533784,-0.00372967,0.0369853,0.0145675,0.0181438,194,250,08:30,fwd60_nx,roll,0.112371,0.140709,0.00719483,True,False,False,True,True,False,True,False
444,-0.059201,-5.97342,0.373874,-0.078903,-0.0399567,-0.0682622,-0.0521695,194,250,08:30,fwd60_nx,bar_range,4.77499e-09,1.05245e-08,0.00719483,True,True,True,True,True,True,True,True
444,-0.0368347,-4.56194,0.405405,-0.0527211,-0.0210722,-0.0259595,-0.0452738,194,250,08:30,fwd60_nx,log_price,6.57036e-06,1.20954e-05,0.00719483,True,True,True,True,True,True,True,True
444,-0.0573224,-6.97478,0.367117,-0.0733469,-0.0414469,-0.0870958,-0.0342183,194,250,08:30,fwd60_nx,atr_pct,1.12047e-11,2.84731e-11,0.00719483,True,True,True,True,True,True,True,True
444,0.00315523,0.350284,0.502252,-0.0142592,0.0207246,0.0126061,-0.00417869,194,250,08:30,fwd60_nx,mins_since_cross,0.726292,0.756044,0.00719483,True,False,False,False,False,False,False,False
444,-0.0113474,-1.40593,0.475225,-0.0269328,0.00438161,-0.0210032,-0.0038544,194,250,08:30,fwd60_nx,close_pos,0.160446,0.195247,0.00719483,True,False,False,True,False,False,False,False
444,-0.00719483,-0.838169,0.506757,-0.0242106,0.00939419,-0.0100434,-0.00498436,194,250,08:30,fwd60_nx,ctl_tickerhash,0.402388,0.453474,0.00719483,True,False,False,False,True,False,False,False
444,0.00131742,0.152717,0.484234,-0.0154125,0.018414,0.00610151,-0.00239504,194,250,08:30,fwd60_nx,ctl_random,0.878691,0.892849,0.00719483,True,False,False,False,False,False,False,False
444,-0.0262715,-3.17665,0.439189,-0.0423851,-0.010199,-0.0150692,-0.0349645,194,250,08:30,fwd60_nx,c37_rank_score,0.00159399,0.00239653,0.00719483,True,True,True,True,True,True,True,True
444,-0.000118915,-0.0132855,0.52027,-0.0174268,0.0174946,0.0272751,-0.0213767,194,250,08:30,fwd_flat_nx,coil,0.989406,0.990935,0.00680123,True,False,False,False,False,False,False,False
444,0.000118915,0.0132855,0.47973,-0.0174946,0.0174268,-0.0272751,0.0213767,194,250,08:30,fwd_flat_nx,dist_sess_high_pct,0.989406,0.990935,0.00680123,True,False,False,False,False,False,False,False
444,0.0428322,4.9053,0.599099,0.0259943,0.0600899,0.0766516,0.0165884,194,250,08:30,fwd_flat_nx,dist_high60,1.31244e-06,2.5463e-06,0.00680123,True,True,True,True,False,True,True,False
444,-0.229447,-25.5698,0.105856,-0.246956,-0.211987,-0.260813,-0.205106,194,250,08:30,fwd_flat_nx,gain_now,3.01369e-89,4.02654e-88,0.00680123,True,True,True,True,True,True,True,True
444,-0.105218,-11.6338,0.306306,-0.122875,-0.0879671,-0.118423,-0.0949714,194,250,08:30,fwd_flat_nx,pm_gain,1.75677e-27,6.93485e-27,0.00680123,True,True,True,True,True,True,True,True
444,-0.119538,-13.2435,0.279279,-0.137184,-0.101994,-0.131889,-0.109953,194,250,08:30,fwd_flat_nx,gap7,5.80272e-34,2.60219e-33,0.00680123,True,True,True,True,True,True,True,True
444,-0.036649,-3.47219,0.412162,-0.0571945,-0.015863,-0.0413693,-0.0329859,194,250,08:30,fwd_flat_nx,pressure30,0.000566908,0.000889483,0.00680123,True,True,True,True,True,True,True,True
444,-0.0399868,-4.97679,0.400901,-0.0554772,-0.0241255,-0.0374048,-0.0419904,194,250,08:30,fwd_flat_nx,pressure30_nv,9.27166e-07,1.81786e-06,0.00680123,True,True,True,True,True,True,True,True
444,-0.017291,-2.11167,0.468468,-0.0333029,-0.00100147,-0.0059163,-0.0261177,194,250,08:30,fwd_flat_nx,pressure30_bc,0.0352743,0.0470324,0.00680123,True,True,True,True,False,False,True,False
444,-0.03848,-4.55325,0.403153,-0.0546812,-0.0218951,-0.0362288,-0.0402269,194,250,08:30,fwd_flat_nx,pressure30_t,6.8352e-06,1.2552e-05,0.00680123,True,True,True,True,True,True,True,True
444,-0.0261531,-3.43042,0.457207,-0.0409381,-0.0112751,-0.0170494,-0.0332175,194,250,08:30,fwd_flat_nx,pressure10,0.000659115,0.0010267,0.00680123,True,True,True,True,True,True,True,True
444,-0.167105,-20.0539,0.155405,-0.18327,-0.151078,-0.183785,-0.154161,194,250,08:30,fwd_flat_nx,log_dvol,3.98442e-64,3.61106e-63,0.00680123,True,True,True,True,True,True,True,True
444,-0.107406,-13.0387,0.261261,-0.123157,-0.0909385,-0.12112,-0.0967648,194,250,08:30,fwd_flat_nx,n_bars,4.06517e-33,1.77989e-32,0.00680123,True,True,True,True,True,True,True,True
444,0.122387,17.4532,0.779279,0.108493,0.136017,0.12911,0.117169,194,250,08:30,fwd_flat_nx,stale_min,2.69673e-52,1.93092e-51,0.00680123,True,True,True,True,True,True,True,True
444,0.144494,18.2645,0.810811,0.129255,0.159887,0.167109,0.126945,194,250,08:30,fwd_flat_nx,no_trade_share,5.77567e-56,4.62053e-55,0.00680123,True,True,True,True,True,True,True,True
444,0.163025,15.8298,0.781532,0.143091,0.18277,0.187169,0.144289,194,250,08:30,fwd_flat_nx,amihud,4.70895e-45,2.774e-44,0.00680123,True,True,True,True,True,True,True,True
444,-0.14756,-14.5085,0.236486,-0.16769,-0.127884,-0.213107,-0.0966948,194,250,08:30,fwd_flat_nx,corwin_schultz,2.65709e-39,1.35043e-38,0.00680123,True,True,True,True,True,True,True,True
444,-0.0109063,-1.00111,0.477477,-0.0322427,0.0101343,-0.0354164,0.00811361,194,250,08:30,fwd_flat_nx,abdi_ranaldo,0.317322,0.36426,0.00680123,True,False,False,True,False,False,False,False
444,0.035357,3.52374,0.578829,0.0162724,0.0547682,0.0436049,0.0289566,194,250,08:30,fwd_flat_nx,roll,0.000469737,0.000743321,0.00680123,True,True,True,True,True,True,True,True
444,-0.152736,-16.8829,0.220721,-0.170416,-0.134729,-0.182199,-0.129872,194,250,08:30,fwd_flat_nx,bar_range,9.83384e-50,6.74321e-49,0.00680123,True,True,True,True,True,True,True,True
444,-0.0788598,-9.25238,0.34009,-0.095226,-0.0623999,-0.0585782,-0.0945983,194,250,08:30,fwd_flat_nx,log_price,9.40752e-19,3.09445e-18,0.00680123,True,True,True,True,True,True,True,True
444,-0.0310613,-3.54695,0.427928,-0.0479924,-0.0137833,-0.0619871,-0.00706288,194,250,08:30,fwd_flat_nx,atr_pct,0.000431281,0.000684138,0.00680123,True,True,True,True,False,True,True,False
444,-0.0275635,-3.27497,0.454955,-0.0440188,-0.011283,-0.0191029,-0.034129,194,250,08:30,fwd_flat_nx,mins_since_cross,0.00113964,0.00172948,0.00680123,True,True,True,True,True,True,True,True
444,-0.00897114,-1.05812,0.5,-0.0255731,0.0076161,-0.00524916,-0.0118594,194,250,08:30,fwd_flat_nx,close_pos,0.290577,0.33704,0.00680123,True,False,False,True,True,False,False,False
444,0.00244036,0.319688,0.504505,-0.0123586,0.0170832,-0.00718606,0.00991046,194,250,08:30,fwd_flat_nx,ctl_tickerhash,0.749355,0.775072,0.00680123,True,False,False,False,False,False,False,False
444,-0.00680123,-0.878102,0.463964,-0.022042,0.00850612,0.0177778,-0.0258745,194,250,08:30,fwd_flat_nx,ctl_random,0.380364,0.430902,0.00680123,True,False,False,False,False,False,False,False
444,-0.0709733,-8.85313,0.387387,-0.0867638,-0.0553144,-0.0560283,-0.0825706,194,250,08:30,fwd_flat_nx,c37_rank_score,2.05937e-17,6.49376e-17,0.00680123,True,True,True,True,True,True,True,True
444,0.015156,1.54406,0.529279,-0.00375364,0.0346357,0.0430775,-0.00651104,194,250,08:30,fwd_flat_nx5,coil,0.123288,0.153636,0.00867589,True,False,False,True,False,False,False,False
444,-0.015156,-1.54406,0.468468,-0.0346357,0.00375364,-0.0430775,0.00651104,194,250,08:30,fwd_flat_nx5,dist_sess_high_pct,0.123288,0.153636,0.00867589,True,False,False,True,False,False,False,False
444,0.0530649,5.4516,0.612613,0.034098,0.0726243,0.089066,0.0251281,194,250,08:30,fwd_flat_nx5,dist_high60,8.30678e-08,1.72249e-07,0.00867589,True,True,True,True,False,True,True,False
444,-0.239157,-23.7169,0.135135,-0.258786,-0.219282,-0.282232,-0.205731,194,250,08:30,fwd_flat_nx5,gain_now,7.17269e-81,8.01363e-80,0.00867589,True,True,True,True,True,True,True,True
444,-0.111173,-10.6998,0.326577,-0.131383,-0.0912934,-0.131063,-0.0957385,194,250,08:30,fwd_flat_nx5,pm_gain,6.40245e-24,2.35059e-23,0.00867589,True,True,True,True,True,True,True,True
444,-0.124529,-11.9495,0.308559,-0.145109,-0.104167,-0.14494,-0.10869,194,250,08:30,fwd_flat_nx5,gap7,1.01301e-28,4.14151e-28,0.00867589,True,True,True,True,True,True,True,True
444,-0.0375836,-3.40503,0.441441,-0.0589901,-0.016024,-0.0470285,-0.0302544,194,250,08:30,fwd_flat_nx5,pressure30,0.000721826,0.00112169,0.00867589,True,True,True,True,True,True,True,True
444,-0.0533188,-5.851,0.380631,-0.0708635,-0.0352794,-0.0609544,-0.0473935,194,250,08:30,fwd_flat_nx5,pressure30_nv,9.51028e-09,2.05422e-08,0.00867589,True,True,True,True,True,True,True,True
444,-0.0194969,-2.14057,0.457207,-0.0375823,-0.00164967,-0.0125897,-0.0248568,194,250,08:30,fwd_flat_nx5,pressure30_bc,0.0328544,0.044078,0.00867589,True,True,True,True,True,False,True,False
444,-0.0519683,-5.63397,0.387387,-0.0692594,-0.033818,-0.0594801,-0.0461391,194,250,08:30,fwd_flat_nx5,pressure30_t,3.13575e-08,6.67313e-08,0.00867589,True,True,True,True,True,True,True,True
444,-0.0321148,-3.65941,0.452703,-0.0491845,-0.0146033,-0.0336727,-0.0309058,194,250,08:30,fwd_flat_nx5,pressure10,0.000283256,0.00045773,0.00867589,True,True,True,True,True,True,True,True
444,-0.165201,-17.6948,0.195946,-0.183576,-0.147552,-0.192695,-0.143865,194,250,08:30,fwd_flat_nx5,log_dvol,2.19148e-53,1.64171e-52,0.00867589,True,True,True,True,True,True,True,True
444,-0.0895606,-9.79197,0.308559,-0.106802,-0.0718202,-0.0992967,-0.0820055,194,250,08:30,fwd_flat_nx5,n_bars,1.26303e-20,4.35342e-20,0.00867589,True,True,True,True,True,True,True,True
444,0.108728,13.461,0.745495,0.0927643,0.124608,0.112472,0.105822,194,250,08:30,fwd_flat_nx5,stale_min,7.23079e-35,3.33491e-34,0.00867589,True,True,True,True,True,True,True,True
444,0.142383,16.4872,0.786036,0.125761,0.159384,0.170489,0.120573,194,250,08:30,fwd_flat_nx5,no_trade_share,5.74762e-48,3.68758e-47,0.00867589,True,True,True,True,True,True,True,True
444,0.159069,15.0736,0.783784,0.138969,0.179208,0.185763,0.138354,194,250,08:30,fwd_flat_nx5,amihud,9.6282e-42,5.17765e-41,0.00867589,True,True,True,True,True,True,True,True
444,-0.14651,-13.9795,0.240991,-0.167198,-0.126411,-0.21425,-0.0939431,194,250,08:30,fwd_flat_nx5,corwin_schultz,4.78246e-37,2.30411e-36,0.00867589,True,True,True,True,True,True,True,True
444,-0.0148876,-1.35724,0.457207,-0.0362797,0.00632574,-0.0429248,0.00686921,194,250,08:30,fwd_flat_nx5,abdi_ranaldo,0.175397,0.211849,0.00867589,True,False,False,True,False,False,False,False
444,0.027501,2.59407,0.56982,0.0074888,0.0481263,0.0338761,0.022554,194,250,08:30,fwd_flat_nx5,roll,0.00979894,0.0139096,0.00867589,True,True,True,True,True,True,True,True
444,-0.148454,-14.9845,0.25,-0.168084,-0.128734,-0.179433,-0.124414,194,250,08:30,fwd_flat_nx5,bar_range,2.34775e-41,1.25213e-40,0.00867589,True,True,True,True,True,True,True,True
444,-0.0851646,-9.07001,0.328829,-0.103349,-0.0668694,-0.0828642,-0.0869496,194,250,08:30,fwd_flat_nx5,log_price,3.89551e-18,1.25586e-17,0.00867589,True,True,True,True,True,True,True,True
444,-0.076427,-7.79961,0.335586,-0.0956867,-0.0574844,-0.113798,-0.0474272,194,250,08:30,fwd_flat_nx5,atr_pct,4.49261e-14,1.28247e-13,0.00867589,True,True,True,True,True,True,True,True
444,-0.0224046,-2.31758,0.463964,-0.0414259,-0.00368969,-0.0100692,-0.0319768,194,250,08:30,fwd_flat_nx5,mins_since_cross,0.0209272,0.0287611,0.00867589,True,True,True,True,False,True,True,False
444,-0.0107088,-1.14314,0.497748,-0.0293293,0.00812543,-0.00498909,-0.0151473,194,250,08:30,fwd_flat_nx5,close_pos,0.253598,0.298365,0.00867589,True,False,False,True,False,False,False,False
444,0.00394352,0.462035,0.522523,-0.0129677,0.0205649,-0.00782409,0.0130752,194,250,08:30,fwd_flat_nx5,ctl_tickerhash,0.644283,0.681625,0.00867589,True,False,False,False,False,False,False,False
444,-0.00867589,-1.00845,0.468468,-0.025679,0.00835763,0.0165287,-0.0282347,194,250,08:30,fwd_flat_nx5,ctl_random,0.313787,0.360841,0.00867589,True,False,False,False,False,False,False,False
444,-0.0469644,-5.40468,0.423423,-0.0638674,-0.0299734,-0.0314685,-0.0589893,194,250,08:30,fwd_flat_nx5,c37_rank_score,1.0628e-07,2.18634e-07,0.00867589,True,True,True,True,True,True,True,True
444,-0.283042,-32.0628,0.0608108,-0.30026,-0.265427,-0.276803,-0.287884,194,250,08:30,peak60,coil,1.60895e-117,3.59518e-116,0.01152,False,True,True,True,True,True,False,False
444,0.283042,32.0628,0.939189,0.265427,0.30026,0.276803,0.287884,194,250,08:30,peak60,dist_sess_high_pct,1.60895e-117,3.59518e-116,0.01152,False,True,True,True,True,True,False,False
444,-0.303664,-35.993,0.0540541,-0.320336,-0.286996,-0.315068,-0.294813,194,250,08:30,peak60,dist_high60,1.32433e-133,3.90077e-132,0.01152,False,True,True,True,True,True,False,False
444,0.0358144,4.44042,0.567568,0.0202163,0.0516095,0.0383496,0.033847,194,250,08:30,peak60,gain_now,1.13506e-05,2.05452e-05,0.01152,False,True,True,True,True,True,False,False
444,-0.00442867,-0.479894,0.477477,-0.0227589,0.0135414,-0.00446536,-0.0044002,194,250,08:30,peak60,pm_gain,0.63154,0.669784,0.01152,False,False,False,False,True,False,True,False
444,0.00511213,0.579864,0.497748,-0.0121214,0.0225048,0.0086542,0.00236349,194,250,08:30,peak60,gap7,0.562301,0.605771,0.01152,False,False,False,False,False,False,False,False
444,-0.0442432,-4.13931,0.43018,-0.0658296,-0.0236918,-0.0182908,-0.0643823,194,250,08:30,peak60,pressure30,4.17106e-05,7.19799e-05,0.01152,False,True,True,True,False,True,True,False
444,-0.0587257,-7.26515,0.362613,-0.0743076,-0.0433502,-0.0473733,-0.0675352,194,250,08:30,peak60,pressure30_nv,1.69236e-12,4.541e-12,0.01152,False,True,True,True,True,True,True,False
444,-0.0632744,-7.56651,0.36036,-0.079398,-0.0467377,-0.0506516,-0.0730696,194,250,08:30,peak60,pressure30_bc,2.23879e-13,6.23972e-13,0.01152,False,True,True,True,True,True,True,False
444,-0.0521147,-6.48351,0.387387,-0.0678935,-0.036382,-0.0517874,-0.0523687,194,250,08:30,peak60,pressure30_t,2.3952e-10,5.70622e-10,0.01152,False,True,True,True,True,True,True,False
444,-0.042989,-5.68473,0.421171,-0.0581818,-0.0283038,-0.0401699,-0.0451767,194,250,08:30,peak60,pressure10,2.38001e-08,5.08153e-08,0.01152,False,True,True,True,True,True,True,False
444,0.178787,19.5127,0.822072,0.161115,0.1968,0.205054,0.158404,194,250,08:30,peak60,log_dvol,1.18955e-61,1.04166e-60,0.01152,False,True,True,True,True,True,False,False
444,0.182023,21.8997,0.837838,0.165568,0.198451,0.19083,0.175188,194,250,08:30,peak60,n_bars,1.4061e-72,1.45785e-71,0.01152,False,True,True,True,True,True,False,False
444,-0.209941,-25.3431,0.0923423,-0.22601,-0.19356,-0.226342,-0.197213,194,250,08:30,peak60,stale_min,3.15003e-88,4.12368e-87,0.01152,False,True,True,True,True,True,False,False
444,-0.227176,-26.93,0.112613,-0.243645,-0.210552,-0.237954,-0.218812,194,250,08:30,peak60,no_trade_share,2.52902e-95,3.68271e-94,0.01152,False,True,True,True,True,True,False,False
444,0.016894,1.65836,0.531532,-0.00336918,0.036537,-0.00730083,0.0356692,194,250,08:30,peak60,amihud,0.0979524,0.123609,0.01152,False,False,False,True,False,False,True,False
444,0.275976,29.2669,0.907658,0.257483,0.293951,0.267881,0.282259,194,250,08:30,peak60,corwin_schultz,1.38624e-105,2.53037e-104,0.01152,False,True,True,True,True,True,False,False
444,0.108164,11.1804,0.727477,0.0890539,0.127055,0.089996,0.122263,194,250,08:30,peak60,abdi_ranaldo,9.86373e-26,3.77091e-25,0.01152,False,True,True,True,True,True,False,False
444,0.0780257,7.68709,0.662162,0.058247,0.0973684,0.0562223,0.0949451,194,250,08:30,peak60,roll,9.79823e-14,2.76055e-13,0.01152,False,True,True,True,True,True,True,False
444,0.265653,29.7333,0.907658,0.247985,0.28261,0.25335,0.275199,194,250,08:30,peak60,bar_range,1.32914e-107,2.60995e-106,0.01152,False,True,True,True,True,True,False,False
444,-0.0915125,-10.3923,0.297297,-0.108717,-0.0743378,-0.0376983,-0.133272,194,250,08:30,peak60,log_price,8.74826e-23,3.15815e-22,0.01152,False,True,True,True,False,True,True,False
444,0.150817,18.8038,0.835586,0.135015,0.166526,0.124889,0.170938,194,250,08:30,peak60,atr_pct,2.03962e-58,1.69445e-57,0.01152,False,True,True,True,True,True,False,False
444,0.041729,4.83406,0.587838,0.0248669,0.0586707,0.0541956,0.032055,194,250,08:30,peak60,mins_since_cross,1.84784e-06,3.56369e-06,0.01152,False,True,True,True,True,True,False,False
444,-0.0591374,-7.64252,0.371622,-0.0740299,-0.0440127,-0.0528568,-0.0640111,194,250,08:30,peak60,close_pos,1.3313e-13,3.74265e-13,0.01152,False,True,True,True,True,True,False,False
444,-0.00792943,-0.96491,0.457207,-0.02378,0.00776381,-0.00497526,-0.0102219,194,250,08:30,peak60,ctl_tickerhash,0.335117,0.383328,0.01152,False,False,False,False,True,False,False,False
444,-0.01152,-1.45259,0.448198,-0.027146,0.00407902,-0.00308154,-0.0180683,194,250,08:30,peak60,ctl_random,0.147047,0.180466,0.01152,False,False,False,False,False,False,False,False
444,-0.138416,-16.5226,0.225225,-0.154759,-0.121465,-0.131071,-0.144115,194,250,08:30,peak60,c37_rank_score,4.00038e-48,2.60527e-47,0.01152,False,True,True,True,True,True,True,False
444,-0.307449,-34.5091,0.0585586,-0.324696,-0.289791,-0.287294,-0.323089,194,250,08:30,peak_flat,coil,1.25085e-127,3.24219e-126,0.00417178,False,True,True,True,True,True,False,False
444,0.307449,34.5091,0.941441,0.289791,0.324696,0.287294,0.323089,194,250,08:30,peak_flat,dist_sess_high_pct,1.25085e-127,3.24219e-126,0.00417178,False,True,True,True,True,True,False,False
444,-0.273031,-32.2479,0.0653153,-0.289163,-0.256569,-0.25965,-0.283414,194,250,08:30,peak_flat,dist_high60,2.69559e-118,6.35178e-117,0.00417178,False,True,True,True,True,True,False,False
444,-0.0939248,-11.6927,0.279279,-0.109687,-0.0783158,-0.11214,-0.07979,194,250,08:30,peak_flat,gain_now,1.03473e-27,4.12618e-27,0.00417178,False,True,True,True,True,True,True,False
444,-0.0683671,-8.14286,0.353604,-0.0850869,-0.0517046,-0.0792368,-0.0599323,194,250,08:30,peak_flat,pm_gain,3.95836e-15,1.15802e-14,0.00417178,False,True,True,True,True,True,True,False
444,-0.0674287,-8.00566,0.364865,-0.0837864,-0.0508978,-0.0706781,-0.0649071,194,250,08:30,peak_flat,gap7,1.05465e-14,3.05778e-14,0.00417178,False,True,True,True,True,True,True,False
444,-0.0918036,-8.81791,0.344595,-0.112228,-0.0715462,-0.0861848,-0.0961637,194,250,08:30,peak_flat,pressure30,2.692e-17,8.44755e-17,0.00417178,False,True,True,True,True,True,True,False
444,-0.0879744,-11.15,0.277027,-0.103347,-0.0726636,-0.0737331,-0.0990257,194,250,08:30,peak_flat,pressure30_nv,1.28746e-25,4.9075e-25,0.00417178,False,True,True,True,True,True,True,False
444,-0.0657052,-8.15515,0.367117,-0.0814057,-0.0500136,-0.040433,-0.0853163,194,250,08:30,peak_flat,pressure30_bc,3.62347e-15,1.06245e-14,0.00417178,False,True,True,True,True,True,True,False
444,-0.0761151,-9.31748,0.326577,-0.0920349,-0.0604797,-0.0795504,-0.0734494,194,250,08:30,peak_flat,pressure30_t,5.63942e-19,1.87884e-18,0.00417178,False,True,True,True,True,True,True,False
444,-0.0529397,-6.9906,0.378378,-0.0676308,-0.0384088,-0.0465612,-0.0578894,194,250,08:30,peak_flat,pressure10,1.01239e-11,2.58278e-11,0.00417178,False,True,True,True,True,True,True,False
444,-0.0029645,-0.356116,0.481982,-0.019763,0.0130378,0.0152666,-0.0171119,194,250,08:30,peak_flat,log_dvol,0.721923,0.752705,0.00417178,False,False,False,False,False,False,True,False
444,0.0853119,10.8754,0.702703,0.0701126,0.100604,0.0947772,0.0779668,194,250,08:30,peak_flat,n_bars,1.40948e-24,5.24911e-24,0.00417178,False,True,True,True,True,True,False,False
444,-0.0723015,-9.61948,0.322072,-0.0872486,-0.057663,-0.0804808,-0.0659544,194,250,08:30,peak_flat,stale_min,5.09566e-20,1.73333e-19,0.00417178,False,True,True,True,True,True,False,False
444,-0.0861817,-11.1995,0.286036,-0.101194,-0.0708916,-0.0912767,-0.0822281,194,250,08:30,peak_flat,no_trade_share,8.33462e-26,3.19576e-25,0.00417178,False,True,True,True,True,True,False,False
444,0.168036,16.1929,0.797297,0.147655,0.188591,0.148744,0.183007,194,250,08:30,peak_flat,amihud,1.16789e-46,7.24205e-46,0.00417178,False,True,True,True,True,True,True,False
444,0.200823,20.4773,0.826577,0.181278,0.219477,0.164149,0.229282,194,250,08:30,peak_flat,corwin_schultz,4.59007e-66,4.27967e-65,0.00417178,False,True,True,True,True,True,False,False
444,0.14546,14.3212,0.745495,0.125056,0.165087,0.111829,0.171558,194,250,08:30,peak_flat,abdi_ranaldo,1.68438e-38,8.33192e-38,0.00417178,False,True,True,True,True,True,False,False
444,0.13271,14.075,0.759009,0.113966,0.151006,0.12303,0.140222,194,250,08:30,peak_flat,roll,1.88283e-37,9.13915e-37,0.00417178,False,True,True,True,True,True,True,False
444,0.15404,17.6158,0.797297,0.136748,0.171105,0.137732,0.166696,194,250,08:30,peak_flat,bar_range,4.98274e-53,3.62788e-52,0.00417178,False,True,True,True,True,True,False,False
444,-0.144005,-15.3086,0.222973,-0.162416,-0.125367,-0.0782757,-0.19501,194,250,08:30,peak_flat,log_price,9.11697e-43,5.02791e-42,0.00417178,False,True,True,True,True,True,True,False
444,0.203215,23.779,0.867117,0.186101,0.219918,0.166818,0.231458,194,250,08:30,peak_flat,atr_pct,3.74243e-81,4.25455e-80,0.00417178,False,True,True,True,True,True,False,False
444,0.0400901,4.72711,0.574324,0.0233261,0.0567287,0.0518781,0.0309425,194,250,08:30,peak_flat,mins_since_cross,3.06441e-06,5.74744e-06,0.00417178,False,True,True,True,True,True,False,False
444,-0.0332481,-4.16718,0.421171,-0.0486958,-0.0175743,-0.0389558,-0.0288189,194,250,08:30,peak_flat,close_pos,3.70952e-05,6.42718e-05,0.00417178,False,True,True,True,True,True,False,False
444,-0.00417178,-0.535728,0.472973,-0.0192435,0.0110336,0.00381372,-0.0103685,194,250,08:30,peak_flat,ctl_tickerhash,0.592415,0.634521,0.00417178,False,False,False,False,False,False,False,False
444,-0.00138002,-0.165711,0.513514,-0.0176863,0.0148322,0.0218407,-0.0193993,194,250,08:30,peak_flat,ctl_random,0.86846,0.883457,0.00417178,False,False,False,False,False,False,False,False
444,-0.239068,-28.5172,0.0878378,-0.25586,-0.222401,-0.226381,-0.248914,194,250,08:30,peak_flat,c37_rank_score,2.55292e-102,4.24177e-101,0.00417178,False,True,True,True,True,True,True,False
444,-0.0440159,-6.1769,0.380631,-0.058045,-0.0301075,-0.0391729,-0.0477742,194,250,09:35,fwd30,coil,1.48136e-09,3.38001e-09,0.0110079,True,True,True,True,True,True,True,True
444,0.0440159,6.1769,0.619369,0.0301075,0.058045,0.0391729,0.0477742,194,250,09:35,fwd30,dist_sess_high_pct,1.48136e-09,3.38001e-09,0.0110079,True,True,True,True,True,True,True,True
444,-0.00723938,-1.01055,0.457207,-0.0212568,0.0068637,-0.0108119,-0.0044671,194,250,09:35,fwd30,dist_high60,0.312783,0.360006,0.0110079,True,False,False,False,True,False,False,False
444,-0.163628,-24.4735,0.0990991,-0.176492,-0.150112,-0.184102,-0.14774,194,250,09:35,fwd30,gain_now,2.6484e-84,3.14892e-83,0.0110079,True,True,True,True,True,True,True,True
444,-0.0349725,-4.71212,0.412162,-0.0491817,-0.0204091,-0.0322597,-0.0370777,194,250,09:35,fwd30,pm_gain,3.28719e-06,6.14747e-06,0.0110079,True,True,True,True,True,True,True,True
444,-0.0393328,-5.34043,0.403153,-0.0533643,-0.0249355,-0.0376407,-0.0406458,194,250,09:35,fwd30,gap7,1.48509e-07,3.03099e-07,0.0110079,True,True,True,True,True,True,True,True
444,-0.0302734,-3.6305,0.436937,-0.0465368,-0.0140841,-0.0557267,-0.0105217,194,250,09:35,fwd30,pressure30,0.000315908,0.000507961,0.0110079,True,True,True,True,False,True,True,False
444,-0.0355539,-5.13385,0.40991,-0.0490879,-0.0224006,-0.0483215,-0.0256461,194,250,09:35,fwd30,pressure30_nv,4.25873e-07,8.50434e-07,0.0110079,True,True,True,True,True,True,True,True
444,-0.0365945,-5.97554,0.407658,-0.0487159,-0.0245721,-0.0401746,-0.0338164,194,250,09:35,fwd30,pressure30_bc,4.71777e-09,1.04161e-08,0.0110079,True,True,True,True,True,True,True,True
444,-0.0356367,-5.26595,0.407658,-0.0487386,-0.022507,-0.0503193,-0.024243,194,250,09:35,fwd30,pressure30_t,2.17981e-07,4.42102e-07,0.0110079,True,True,True,True,True,True,True,True
444,-0.0319663,-4.64557,0.425676,-0.0454733,-0.0188998,-0.0459459,-0.0211182,194,250,09:35,fwd30,pressure10,4.47823e-06,8.31488e-06,0.0110079,True,True,True,True,True,True,True,True
444,-0.0651084,-9.78931,0.324324,-0.0780318,-0.0519776,-0.0655781,-0.0647438,194,250,09:35,fwd30,log_dvol,1.29068e-20,4.43694e-20,0.0110079,True,True,True,True,True,True,True,True
444,-0.0270039,-3.87012,0.43018,-0.0402192,-0.0134555,-0.0363274,-0.0197688,194,250,09:35,fwd30,n_bars,0.00012514,0.000207393,0.0110079,True,True,True,True,True,True,True,True
