n_days,mean_ic,t,frac_pos,ci_lo,ci_hi,ic_y2025,ic_year,n_y2025,n_year,dt,target,feature,p,q_bh,ctl_bar,s0,s1,s2,s3,s4,s5,s6,survives
444,0.183193,31.5404,0.932432,0.17212,0.194473,0.203266,0.167616,194,250,10:00,peak60,n_bars,2.54928e-115,6.29307e-114,0.00853625,False,True,True,True,True,True,False,False
444,-0.123658,-20.041,0.164414,-0.135597,-0.111587,-0.146714,-0.105766,194,250,10:00,peak60,stale_min,4.56547e-64,4.93071e-63,0.00853625,False,True,True,True,True,True,False,False
444,-0.109688,-17.8614,0.189189,-0.121562,-0.0978936,-0.136211,-0.0891064,194,250,10:00,peak60,no_trade_share,3.87308e-54,3.67729e-53,0.00853625,False,True,True,True,True,True,False,False
444,0.0965706,14.334,0.779279,0.0833364,0.109775,0.0934308,0.0990071,194,250,10:00,peak60,amihud,1.48526e-38,1.05186e-37,0.00853625,False,True,True,True,True,True,False,False
444,0.30535,44.1674,0.977477,0.29187,0.319231,0.320702,0.293437,194,250,10:00,peak60,corwin_schultz,2.16212e-164,1.16754e-162,0.00853625,False,True,True,True,True,True,False,False
444,0.0980053,14.2196,0.745495,0.0844257,0.111246,0.101423,0.0953529,194,250,10:00,peak60,abdi_ranaldo,4.56822e-38,3.18302e-37,0.00853625,False,True,True,True,True,True,False,False
444,0.0920947,13.8405,0.72973,0.0791256,0.105365,0.0956429,0.0893414,194,250,10:00,peak60,roll,1.85008e-36,1.25864e-35,0.00853625,False,True,True,True,True,True,False,False
444,0.303335,52.4306,0.988739,0.292157,0.314599,0.311072,0.297331,194,250,10:00,peak60,bar_range,4.3674e-192,4.71679e-190,0.00853625,False,True,True,True,True,True,False,False
444,-0.0658115,-10.8227,0.295045,-0.0777074,-0.0537456,-0.0439469,-0.0827785,194,250,10:00,peak60,log_price,2.22277e-24,1.1101e-23,0.00853625,False,True,True,True,True,True,False,False
444,0.241131,39.2906,0.968468,0.229001,0.253212,0.218516,0.258681,194,250,10:00,peak60,atr_pct,1.87353e-146,8.51961e-145,0.00853625,False,True,True,True,True,True,False,False
444,0.0805509,12.9228,0.727477,0.0683358,0.0924368,0.0687684,0.0896941,194,250,10:00,peak60,mins_since_cross,1.21685e-32,7.40392e-32,0.00853625,False,True,True,True,True,True,False,False
444,-0.0470859,-8.60123,0.36036,-0.0578618,-0.0363621,-0.0426402,-0.0505358,194,250,10:00,peak60,close_pos,1.3765e-16,5.60989e-16,0.00853625,False,True,True,True,True,True,False,False
444,-0.00225671,-0.409429,0.506757,-0.0131472,0.00845662,0.00596829,-0.00863931,194,250,10:00,peak60,ctl_tickerhash,0.682423,0.743522,0.00853625,False,False,False,False,False,False,False,False
444,0.00853625,1.66825,0.524775,-0.00151307,0.0186136,0.0248776,-0.00414465,194,250,10:00,peak60,ctl_random,0.0959726,0.140782,0.00853625,False,False,False,False,False,False,False,False
444,-0.0851519,-13.861,0.243243,-0.0972435,-0.0730696,-0.0891292,-0.0820656,194,250,10:00,peak60,c37_rank_score,1.51624e-36,1.03971e-35,0.00853625,False,True,True,True,True,True,False,False
444,-0.195262,-31.1955,0.0720721,-0.207619,-0.183155,-0.206072,-0.186874,194,250,10:00,peak_flat,coil,7.35479e-114,1.71744e-112,0.010405,False,True,True,True,True,True,False,False
444,0.195262,31.1955,0.927928,0.183155,0.207619,0.206072,0.186874,194,250,10:00,peak_flat,dist_sess_high_pct,7.35479e-114,1.71744e-112,0.010405,False,True,True,True,True,True,False,False
444,-0.170141,-27.2329,0.101351,-0.182293,-0.157814,-0.179058,-0.163221,194,250,10:00,peak_flat,dist_high60,1.14631e-96,1.98083e-95,0.010405,False,True,True,True,True,True,False,False
444,0.153447,26.2331,0.894144,0.141964,0.164902,0.146413,0.158905,194,250,10:00,peak_flat,gain_now,3.21468e-92,5.24054e-91,0.010405,False,True,True,True,True,True,False,False
444,0.0509853,6.77445,0.621622,0.0364644,0.0657773,0.0554861,0.0474927,194,250,10:00,peak_flat,pm_gain,3.98829e-11,1.35133e-10,0.010405,False,True,True,True,True,True,True,False
444,0.0553224,7.52644,0.617117,0.041216,0.0694969,0.060614,0.051216,194,250,10:00,peak_flat,gap7,2.94e-13,1.10442e-12,0.010405,False,True,True,True,True,True,True,False
444,-0.0183536,-2.67677,0.466216,-0.031922,-0.00506846,-0.0235103,-0.014352,194,250,10:00,peak_flat,pressure30,0.00770932,0.0143863,0.010405,False,True,True,True,True,False,False,False
444,-0.0133838,-2.25804,0.470721,-0.025092,-0.00205293,-0.0118053,-0.0146087,194,250,10:00,peak_flat,pressure30_nv,0.0244291,0.0420453,0.010405,False,True,True,True,True,False,False,False
444,-0.00226821,-0.374302,0.495495,-0.0142369,0.00929043,0.00584481,-0.00856392,194,250,10:00,peak_flat,pressure30_bc,0.708358,0.765985,0.010405,False,False,False,False,False,False,False,False
444,-0.0160219,-2.70112,0.457207,-0.0277178,-0.00453175,-0.0125865,-0.0186877,194,250,10:00,peak_flat,pressure30_t,0.00717569,0.0134423,0.010405,False,True,True,True,True,False,False,False
444,-0.000622042,-0.110473,0.5,-0.0117675,0.0103476,0.00307558,-0.0034914,194,250,10:00,peak_flat,pressure10,0.912085,0.939262,0.010405,False,False,False,False,False,False,False,False
444,0.0535987,8.63796,0.668919,0.0418765,0.0658549,0.0653668,0.0444668,194,250,10:00,peak_flat,log_dvol,1.04594e-16,4.28292e-16,0.010405,False,True,True,True,True,True,False,False
444,0.150185,25.3336,0.869369,0.138519,0.16158,0.172407,0.13294,194,250,10:00,peak_flat,n_bars,3.47597e-88,5.178e-87,0.010405,False,True,True,True,True,True,False,False
444,-0.0779898,-12.4811,0.286036,-0.0903715,-0.0656853,-0.0973982,-0.0629289,194,250,10:00,peak_flat,stale_min,7.62677e-31,4.45239e-30,0.010405,False,True,True,True,True,True,False,False
444,-0.0618707,-10.0203,0.304054,-0.0738633,-0.0500929,-0.0854229,-0.0435942,194,250,10:00,peak_flat,no_trade_share,1.9462e-21,8.99205e-21,0.010405,False,True,True,True,True,True,False,False
444,0.130399,17.9406,0.828829,0.116013,0.144614,0.131347,0.129663,194,250,10:00,peak_flat,amihud,1.6962e-54,1.64664e-53,0.010405,False,True,True,True,True,True,False,False
444,0.282394,40.9265,0.977477,0.269024,0.29609,0.298692,0.269747,194,250,10:00,peak_flat,corwin_schultz,1.30641e-152,6.27077e-151,0.010405,False,True,True,True,True,True,False,False
444,0.113826,16.7544,0.786036,0.100494,0.126936,0.122096,0.107408,194,250,10:00,peak_flat,abdi_ranaldo,3.69512e-49,3.16097e-48,0.010405,False,True,True,True,True,True,False,False
444,0.106439,15.5388,0.779279,0.093102,0.119713,0.110009,0.103669,194,250,10:00,peak_flat,roll,8.96247e-44,7.16998e-43,0.010405,False,True,True,True,True,True,False,False
444,0.261336,44.3371,0.984234,0.249976,0.272678,0.267763,0.256349,194,250,10:00,peak_flat,bar_range,5.406e-165,3.11385e-163,0.010405,False,True,True,True,True,True,False,False
444,-0.0696795,-10.9043,0.297297,-0.0821009,-0.0571467,-0.0416877,-0.0914012,194,250,10:00,peak_flat,log_price,1.09812e-24,5.61403e-24,0.010405,False,True,True,True,True,True,False,False
444,0.244699,39.0225,0.966216,0.232231,0.257093,0.225703,0.259441,194,250,10:00,peak_flat,atr_pct,1.97382e-145,7.75174e-144,0.010405,False,True,True,True,True,True,False,False
444,0.0835727,13.373,0.718468,0.0715537,0.0956519,0.0766305,0.0889598,194,250,10:00,peak_flat,mins_since_cross,1.68218e-34,1.0766e-33,0.010405,False,True,True,True,True,True,False,False
444,-0.0348726,-6.06329,0.378378,-0.0463243,-0.0237016,-0.0287122,-0.0396531,194,250,10:00,peak_flat,close_pos,2.85848e-09,8.98081e-09,0.010405,False,True,True,True,True,True,False,False
444,-0.010405,-1.96252,0.448198,-0.0209298,-3.11974e-05,-0.00433537,-0.015115,194,250,10:00,peak_flat,ctl_tickerhash,0.0503272,0.079348,0.010405,False,True,False,False,False,False,False,False
444,0.00989737,1.91016,0.538288,-0.000133016,0.0200824,0.024444,-0.00139078,194,250,10:00,peak_flat,ctl_random,0.0567576,0.0880405,0.010405,False,False,False,False,False,False,False,False
444,-0.0978734,-15.9377,0.247748,-0.110182,-0.0859301,-0.100321,-0.0959739,194,250,10:00,peak_flat,c37_rank_score,1.57424e-45,1.30783e-44,0.010405,False,True,True,True,True,True,False,False
444,-0.0244471,-4.01814,0.425676,-0.036249,-0.0122689,-0.0203027,-0.0276632,194,250,10:30,fwd30,coil,6.89158e-05,0.000161375,0.00398644,True,True,True,True,True,True,False,False
444,0.024447,4.01813,0.574324,0.0122687,0.0362489,0.0203027,0.027663,194,250,10:30,fwd30,dist_sess_high_pct,6.89207e-05,0.000161375,0.00398644,True,True,True,True,True,True,False,False
444,-0.0303857,-4.97022,0.421171,-0.0422576,-0.01844,-0.0276138,-0.0325367,194,250,10:30,fwd30,dist_high60,9.57427e-07,2.65134e-06,0.00398644,True,True,True,True,True,True,False,False
444,-0.0535879,-9.46642,0.331081,-0.0647891,-0.0426648,-0.0497553,-0.0565619,194,250,10:30,fwd30,gain_now,1.73387e-19,7.6432e-19,0.00398644,True,True,True,True,True,True,False,False
444,-0.0031766,-0.432012,0.495495,-0.0173784,0.0109124,-0.0167432,0.00735109,194,250,10:30,fwd30,pm_gain,0.665943,0.729245,0.00398644,True,False,False,False,False,False,False,False
444,-0.00514747,-0.705928,0.47973,-0.0191974,0.00888647,-0.0202869,0.00660072,194,250,10:30,fwd30,gap7,0.480604,0.558349,0.00398644,True,False,False,True,False,False,False,False
444,-0.022708,-3.90134,0.40991,-0.0340243,-0.0113157,-0.01641,-0.0275953,194,250,10:30,fwd30,pressure30,0.000110516,0.000247374,0.00398644,True,True,True,True,True,True,False,False
444,-0.0228706,-4.59631,0.421171,-0.0324111,-0.0130276,-0.0226157,-0.0230683,194,250,10:30,fwd30,pressure30_nv,5.61657e-06,1.46608e-05,0.00398644,True,True,True,True,True,True,False,False
444,-0.0325198,-6.20281,0.400901,-0.042685,-0.0224823,-0.0278703,-0.0361278,194,250,10:30,fwd30,pressure30_bc,1.27342e-09,4.05992e-09,0.00398644,True,True,True,True,True,True,True,True
444,-0.0287384,-5.80003,0.382883,-0.0382912,-0.0189798,-0.0278036,-0.0294638,194,250,10:30,fwd30,pressure30_t,1.2627e-08,3.82798e-08,0.00398644,True,True,True,True,True,True,False,False
444,-0.0291963,-5.62638,0.38964,-0.0393198,-0.0193321,-0.0273223,-0.0306505,194,250,10:30,fwd30,pressure10,3.2672e-08,9.76768e-08,0.00398644,True,True,True,True,True,True,False,False
444,0.000470483,0.073484,0.529279,-0.0120357,0.0128282,0.00669236,-0.00435769,194,250,10:30,fwd30,log_dvol,0.941454,0.963763,0.00398644,True,False,False,False,False,False,False,False
444,0.00299389,0.469051,0.542793,-0.00940618,0.0153249,0.0137126,-0.00532386,194,250,10:30,fwd30,n_bars,0.639264,0.707019,0.00398644,True,False,False,False,False,False,False,False
444,-0.00640904,-1.20087,0.472973,-0.0167689,0.00402412,-0.0102848,-0.00340144,194,250,10:30,fwd30,stale_min,0.230445,0.302131,0.00398644,True,False,False,True,False,False,False,False
444,-0.00913176,-1.5236,0.452703,-0.0208112,0.00267832,-0.0175849,-0.00257216,194,250,10:30,fwd30,no_trade_share,0.128323,0.181162,0.00398644,True,False,False,True,False,False,False,False
444,0.00669994,1.02456,0.497748,-0.00576868,0.0195931,0.00872856,0.00512573,194,250,10:30,fwd30,amihud,0.306129,0.383884,0.00398644,True,False,False,True,True,False,False,False
444,-0.0481753,-8.25057,0.34009,-0.0597238,-0.0368263,-0.0487872,-0.0477005,194,250,10:30,fwd30,corwin_schultz,1.8188e-15,7.2752e-15,0.00398644,True,True,True,True,True,True,True,True
444,-0.0124188,-1.97342,0.472973,-0.0247001,-0.000185253,-0.00804543,-0.0158126,194,250,10:30,fwd30,abdi_ranaldo,0.049069,0.0776476,0.00398644,True,True,False,True,True,False,True,False
444,-0.0151959,-2.43079,0.457207,-0.0273964,-0.00299556,-0.0127276,-0.0171113,194,250,10:30,fwd30,roll,0.0154619,0.0277159,0.00398644,True,True,True,True,True,False,True,False
444,-0.0376815,-6.68605,0.376126,-0.0485866,-0.0265867,-0.0288489,-0.0445356,194,250,10:30,fwd30,bar_range,6.92068e-11,2.30867e-10,0.00398644,True,True,True,True,True,True,True,True
444,-0.0048563,-0.881295,0.475225,-0.0156154,0.0057778,-0.0135085,0.00185783,194,250,10:30,fwd30,log_price,0.378636,0.456362,0.00398644,True,False,False,True,False,False,False,False
444,-0.0577291,-10.6054,0.31982,-0.0682882,-0.0467676,-0.062311,-0.0541736,194,250,10:30,fwd30,atr_pct,1.43555e-23,6.81493e-23,0.00398644,True,True,True,True,True,True,True,True
444,0.00995395,1.72316,0.513514,-0.00173546,0.0208741,0.0034812,0.0149768,194,250,10:30,fwd30,mins_since_cross,0.085558,0.127672,0.00398644,True,False,False,True,False,False,False,False
444,-0.057421,-10.8256,0.27027,-0.0677818,-0.0472671,-0.0631113,-0.0530053,194,250,10:30,fwd30,close_pos,2.16835e-24,1.08922e-23,0.00398644,True,True,True,True,True,True,False,False
444,0.0018463,0.388129,0.524775,-0.0075129,0.0109157,0.00468747,-0.000358458,194,250,10:30,fwd30,ctl_tickerhash,0.698107,0.756793,0.00398644,True,False,False,False,False,False,False,False
444,-0.00398644,-0.855925,0.497748,-0.0129204,0.00502047,-0.0110891,0.00152522,194,250,10:30,fwd30,ctl_random,0.392502,0.469698,0.00398644,True,False,False,False,False,False,False,False
444,-0.0193602,-3.40719,0.452703,-0.030583,-0.00815848,-0.0150948,-0.0226701,194,250,10:30,fwd30,c37_rank_score,0.000716282,0.0014841,0.00398644,True,True,True,True,True,False,False,False
444,-0.00790064,-1.22646,0.459459,-0.0203845,0.00477917,-0.0123463,-0.00445084,194,250,10:30,fwd60,coil,0.220679,0.291543,0.00278665,True,False,False,True,True,False,False,False
444,0.00790059,1.22645,0.540541,-0.00477918,0.0203844,0.0123463,0.00445074,194,250,10:30,fwd60,dist_sess_high_pct,0.220682,0.291543,0.00278665,True,False,False,True,True,False,False,False
444,-0.00915881,-1.42372,0.472973,-0.021696,0.00354123,-0.0157544,-0.00404066,194,250,10:30,fwd60,dist_high60,0.15523,0.214934,0.00278665,True,False,False,True,False,False,False,False
444,-0.0508212,-9.09271,0.31982,-0.0614572,-0.0396949,-0.0577365,-0.0454549,194,250,10:30,fwd60,gain_now,3.26717e-18,1.37699e-17,0.00278665,True,True,True,True,True,True,False,False
444,0.00783433,1.0961,0.495495,-0.00635517,0.0217394,-0.00114795,0.0148046,194,250,10:30,fwd60,pm_gain,0.273632,0.348699,0.00278665,True,False,False,True,False,False,True,False
444,0.0074091,1.04013,0.506757,-0.00687633,0.0210428,-0.00401848,0.0162769,194,250,10:30,fwd60,gap7,0.298845,0.37584,0.00278665,True,False,False,True,False,False,True,False
444,-0.0217568,-3.69369,0.423423,-0.0332623,-0.0100449,-0.0172705,-0.0252383,194,250,10:30,fwd60,pressure30,0.000248642,0.000537068,0.00278665,True,True,True,True,True,True,False,False
444,-0.0221535,-4.32406,0.425676,-0.0320689,-0.0119639,-0.0215285,-0.0226385,194,250,10:30,fwd60,pressure30_nv,1.89396e-05,4.72943e-05,0.00278665,True,True,True,True,True,True,False,False
444,-0.031786,-6.06634,0.378378,-0.0419867,-0.0213082,-0.0342196,-0.0298975,194,250,10:30,fwd60,pressure30_bc,2.80896e-09,8.85745e-09,0.00278665,True,True,True,True,True,True,True,True
444,-0.024201,-4.80041,0.405405,-0.0337229,-0.0142794,-0.0245606,-0.0239219,194,250,10:30,fwd60,pressure30_t,2.16884e-06,5.85586e-06,0.00278665,True,True,True,True,True,True,False,False
444,-0.0225796,-4.18438,0.391892,-0.0331233,-0.0119513,-0.0235447,-0.0218308,194,250,10:30,fwd60,pressure10,3.44945e-05,8.46683e-05,0.00278665,True,True,True,True,True,True,False,False
444,-0.00537802,-0.881146,0.495495,-0.0172251,0.00638151,-0.00870772,-0.00279417,194,250,10:30,fwd60,log_dvol,0.378717,0.456362,0.00278665,True,False,False,True,False,False,False,False
444,-0.000729093,-0.116569,0.52027,-0.0127934,0.0113026,0.00376159,-0.00421386,194,250,10:30,fwd60,n_bars,0.907255,0.935403,0.00278665,True,False,False,False,False,False,True,False
444,-0.00181685,-0.339609,0.52027,-0.0123241,0.00858657,-0.00107359,-0.00239361,194,250,10:30,fwd60,stale_min,0.734312,0.791079,0.00278665,True,False,False,False,True,False,False,False
444,-9.20352e-06,-0.00156146,0.486486,-0.011518,0.0113382,-0.000408204,0.000300421,194,250,10:30,fwd60,no_trade_share,0.998755,0.998755,0.00278665,True,False,False,False,False,False,False,False
444,0.0126122,2.08449,0.513514,0.000918047,0.0245885,0.026467,0.0018608,194,250,10:30,fwd60,amihud,0.0376875,0.0614377,0.00278665,True,True,False,True,False,False,False,False
444,-0.0685131,-11.8096,0.286036,-0.0798705,-0.057039,-0.0709807,-0.0665982,194,250,10:30,fwd60,corwin_schultz,3.60312e-28,1.95792e-27,0.00278665,True,True,True,True,True,True,True,True
444,-0.0153487,-2.49361,0.45045,-0.027073,-0.00327544,-0.00774594,-0.0212484,194,250,10:30,fwd60,abdi_ranaldo,0.013009,0.0235142,0.00278665,True,True,True,True,True,False,True,False
444,-0.0127837,-2.1874,0.441441,-0.0238814,-0.00150842,-0.00711408,-0.0171833,194,250,10:30,fwd60,roll,0.0292351,0.0494308,0.00278665,True,True,True,True,True,False,True,False
444,-0.0563315,-9.99898,0.324324,-0.0672099,-0.0451641,-0.055306,-0.0571273,194,250,10:30,fwd60,bar_range,2.32052e-21,1.06081e-20,0.00278665,True,True,True,True,True,True,True,True
444,-0.00770151,-1.3792,0.47973,-0.0185571,0.00318995,-0.0189469,0.00102493,194,250,10:30,fwd60,log_price,0.168529,0.231125,0.00278665,True,False,False,True,False,False,False,False
444,-0.0740409,-13.1865,0.254505,-0.0848509,-0.062919,-0.0766041,-0.0720519,194,250,10:30,fwd60,atr_pct,9.98426e-34,6.25101e-33,0.00278665,True,True,True,True,True,True,True,True
444,0.00876573,1.53197,0.513514,-0.00247755,0.0197078,0.00367158,0.0127188,194,250,10:30,fwd60,mins_since_cross,0.126244,0.178519,0.00278665,True,False,False,True,False,False,False,False
444,-0.0477751,-8.95037,0.31982,-0.0580572,-0.0373537,-0.0661497,-0.0335164,194,250,10:30,fwd60,close_pos,9.79324e-18,4.06796e-17,0.00278665,True,True,True,True,True,True,False,False
444,-0.00278665,-0.580171,0.47973,-0.0121161,0.00663332,-0.00344056,-0.00227922,194,250,10:30,fwd60,ctl_tickerhash,0.562094,0.634836,0.00278665,True,False,False,False,True,False,False,False
444,-0.000971385,-0.213997,0.495495,-0.00985435,0.00786527,-0.0018325,-0.000303159,194,250,10:30,fwd60,ctl_random,0.830648,0.873307,0.00278665,True,False,False,False,False,False,False,False
444,-0.0083268,-1.51732,0.481982,-0.0189767,0.00265077,-0.0132898,-0.00447551,194,250,10:30,fwd60,c37_rank_score,0.129898,0.183087,0.00278665,True,False,False,True,True,False,False,False
444,0.0216787,3.28442,0.576577,0.0087409,0.034556,0.0106359,0.0302479,194,250,10:30,fwd_flat,coil,0.001103,0.00224763,0.00389994,True,True,True,True,True,True,True,True
444,-0.0216788,-3.28442,0.423423,-0.034556,-0.00874094,-0.0106359,-0.030248,194,250,10:30,fwd_flat,dist_sess_high_pct,0.00110298,0.00224763,0.00389994,True,True,True,True,True,True,True,True
444,0.0252138,3.91915,0.592342,0.0126421,0.0378694,0.0199219,0.0293204,194,250,10:30,fwd_flat,dist_high60,0.000102914,0.000230954,0.00389994,True,True,True,True,True,True,True,True
444,-0.0213091,-3.67453,0.443694,-0.0328077,-0.0100793,-0.0259968,-0.0176714,194,250,10:30,fwd_flat,gain_now,0.000267461,0.000576275,0.00389994,True,True,True,True,True,True,False,False
444,0.035258,4.77969,0.581081,0.0207159,0.0495995,0.0355984,0.0349939,194,250,10:30,fwd_flat,pm_gain,2.3925e-06,6.41962e-06,0.00389994,True,True,True,True,True,True,True,True
444,0.0296201,4.06594,0.592342,0.0151779,0.0436243,0.0269776,0.0316707,194,250,10:30,fwd_flat,gap7,5.66169e-05,0.00013513,0.00389994,True,True,True,True,True,True,True,True
444,-0.00745449,-1.2458,0.454955,-0.0192666,0.00430435,-0.0028516,-0.0110263,194,250,10:30,fwd_flat,pressure30,0.213497,0.285103,0.00389994,True,False,False,True,False,False,False,False
444,-0.0118286,-2.2848,0.443694,-0.0221092,-0.00164209,-0.012564,-0.0112579,194,250,10:30,fwd_flat,pressure30_nv,0.0227964,0.0394999,0.00389994,True,True,True,True,True,False,False,False
444,-0.0187958,-3.57152,0.432432,-0.0289967,-0.00838633,-0.0219885,-0.0163182,194,250,10:30,fwd_flat,pressure30_bc,0.000393788,0.00084008,0.00389994,True,True,True,True,True,False,True,False
444,-0.0110847,-2.1835,0.461712,-0.0208955,-0.00103312,-0.0139554,-0.00885694,194,250,10:30,fwd_flat,pressure30_t,0.0295233,0.0498206,0.00389994,True,True,True,True,True,False,False,False
444,-0.0146383,-2.86871,0.445946,-0.0245671,-0.00468258,-0.0180167,-0.0120167,194,250,10:30,fwd_flat,pressure10,0.00431853,0.00832859,0.00389994,True,True,True,True,True,False,False,False
444,0.00108107,0.177742,0.488739,-0.0105944,0.0129683,-0.00320216,0.00440485,194,250,10:30,fwd_flat,log_dvol,0.859007,0.898525,0.00389994,True,False,False,False,False,False,False,False
444,-0.00401998,-0.629442,0.5,-0.0164078,0.00851815,0.000139281,-0.00724757,194,250,10:30,fwd_flat,n_bars,0.529384,0.607421,0.00389994,True,False,False,True,False,False,True,False
444,-0.00149923,-0.284682,0.511261,-0.011832,0.00879378,-0.00171453,-0.00133216,194,250,10:30,fwd_flat,stale_min,0.776021,0.824545,0.00389994,True,False,False,False,True,False,False,False
444,9.96599e-05,0.0168838,0.484234,-0.0113065,0.0114777,0.00229485,-0.00160381,194,250,10:30,fwd_flat,no_trade_share,0.986537,0.994595,0.00389994,True,False,False,False,False,False,False,False
444,-0.0111817,-1.79351,0.466216,-0.0233026,0.000923312,0.00637941,-0.0248092,194,250,10:30,fwd_flat,amihud,0.0735736,0.110938,0.00389994,True,False,False,True,False,False,False,False
444,-0.0807685,-13.4064,0.240991,-0.0926263,-0.0690097,-0.0819623,-0.0798422,194,250,10:30,fwd_flat,corwin_schultz,1.22084e-34,7.8717e-34,0.00389994,True,True,True,True,True,True,True,True
444,-0.0311776,-5.06869,0.385135,-0.0431324,-0.0194498,-0.0242131,-0.036582,194,250,10:30,fwd_flat,abdi_ranaldo,5.89534e-07,1.65915e-06,0.00389994,True,True,True,True,True,True,True,True
444,-0.0250332,-3.97738,0.441441,-0.0373491,-0.0128397,-0.0187886,-0.029879,194,250,10:30,fwd_flat,roll,8.13712e-05,0.000186981,0.00389994,True,True,True,True,True,True,True,True
444,-0.062493,-10.4949,0.288288,-0.0739885,-0.0508995,-0.0622112,-0.0627117,194,250,10:30,fwd_flat,bar_range,3.67185e-23,1.73359e-22,0.00389994,True,True,True,True,True,True,True,True
444,-0.00429438,-0.717347,0.472973,-0.0157875,0.00747626,-0.0155184,0.00441547,194,250,10:30,fwd_flat,log_price,0.473538,0.552887,0.00389994,True,False,False,True,False,False,False,False
444,-0.0849932,-14.9554,0.240991,-0.0963846,-0.0736896,-0.0846192,-0.0852834,194,250,10:30,fwd_flat,atr_pct,3.13868e-41,2.3178e-40,0.00389994,True,True,True,True,True,True,True,True
444,0.011903,2.039,0.547297,0.000352723,0.023347,0.0136486,0.0105485,194,250,10:30,fwd_flat,mins_since_cross,0.0420433,0.0680252,0.00389994,True,True,False,True,True,False,False,False
444,-0.0215292,-4.0073,0.38964,-0.0320225,-0.0111885,-0.0359564,-0.0103337,194,250,10:30,fwd_flat,close_pos,7.20402e-05,0.00016777,0.00389994,True,True,True,True,False,True,False,False
444,0.00217879,0.44984,0.493243,-0.00729876,0.0116971,-0.00440004,0.00728396,194,250,10:30,fwd_flat,ctl_tickerhash,0.653046,0.71694,0.00389994,True,False,False,False,False,False,False,False
444,-0.00389994,-0.850914,0.52027,-0.0129504,0.0051354,0.00126092,-0.00790477,194,250,10:30,fwd_flat,ctl_random,0.395277,0.472364,0.00389994,True,False,False,False,False,False,False,False
444,0.0187725,3.2168,0.540541,0.00733895,0.0302733,0.00774595,0.0273292,194,250,10:30,fwd_flat,c37_rank_score,0.00139132,0.00279559,0.00389994,True,True,True,True,False,False,True,False
444,0.0251824,3.96679,0.574324,0.0129768,0.0377881,0.030772,0.0208448,194,250,10:30,fwd60_nx,coil,8.49421e-05,0.000193926,0.00519295,True,True,True,True,True,True,True,True
444,-0.0251824,-3.9668,0.425676,-0.0377881,-0.0129768,-0.030772,-0.0208449,194,250,10:30,fwd60_nx,dist_sess_high_pct,8.49385e-05,0.000193926,0.00519295,True,True,True,True,True,True,True,True
444,0.0272668,4.30881,0.581081,0.015089,0.039766,0.0306222,0.024663,194,250,10:30,fwd60_nx,dist_high60,2.02365e-05,5.02422e-05,0.00519295,True,True,True,True,True,True,True,True
444,-0.025744,-4.68313,0.382883,-0.0364392,-0.0148513,-0.026587,-0.0250899,194,250,10:30,fwd60_nx,gain_now,3.76282e-06,9.97264e-06,0.00519295,True,True,True,True,True,True,False,False
444,0.00765956,1.05728,0.493243,-0.00652862,0.0217504,-4.17443e-05,0.0136358,194,250,10:30,fwd60_nx,pm_gain,0.29096,0.367529,0.00519295,True,False,False,True,False,False,True,False
444,0.00764308,1.05868,0.497748,-0.00655278,0.0216764,-0.00244074,0.0154681,194,250,10:30,fwd60_nx,gap7,0.290321,0.367258,0.00519295,True,False,False,True,False,False,True,False
444,-0.0129655,-2.18245,0.448198,-0.0243085,-0.0010555,-0.00776522,-0.017001,194,250,10:30,fwd60_nx,pressure30,0.0296008,0.049854,0.00519295,True,True,True,True,True,False,False,False
444,-0.0100443,-1.959,0.466216,-0.0198657,0.000181925,-0.00533873,-0.0136958,194,250,10:30,fwd60_nx,pressure30_nv,0.0507398,0.0798528,0.00519295,True,False,False,True,True,False,False,False
444,-0.0198159,-3.72538,0.432432,-0.0301307,-0.00919625,-0.0208602,-0.0190055,194,250,10:30,fwd60_nx,pressure30_bc,0.000220225,0.000478076,0.00519295,True,True,True,True,True,False,True,False
444,-0.0107481,-2.09089,0.43018,-0.0204875,-0.000455321,-0.00839529,-0.0125738,194,250,10:30,fwd60_nx,pressure30_t,0.0371067,0.0606053,0.00519295,True,True,False,True,True,False,False,False
444,-0.00907875,-1.68437,0.472973,-0.0194472,0.00153358,-0.00840344,-0.0096028,194,250,10:30,fwd60_nx,pressure10,0.0928149,0.13708,0.00519295,True,False,False,True,True,False,False,False
444,-0.0165012,-2.7552,0.459459,-0.0280365,-0.00509693,-0.0189569,-0.0145955,194,250,10:30,fwd60_nx,log_dvol,0.00610742,0.0115719,0.00519295,True,True,True,True,True,False,False,False
444,-0.0132567,-2.12217,0.466216,-0.025183,-0.00113083,-0.00777223,-0.0175127,194,250,10:30,fwd60_nx,n_bars,0.0343779,0.0565763,0.00519295,True,True,False,True,True,False,True,False
444,0.00916058,1.75041,0.515766,-0.000950984,0.0192938,0.00425245,0.0129693,194,250,10:30,fwd60_nx,stale_min,0.0807393,0.121109,0.00519295,True,False,False,True,False,False,False,False
444,0.0111498,1.91227,0.538288,-0.000233882,0.0223425,0.00868267,0.0130643,194,250,10:30,fwd60_nx,no_trade_share,0.0564858,0.0877765,0.00519295,True,False,False,True,True,False,False,False
444,0.0111339,1.89841,0.504505,-0.000259253,0.0225321,0.0233492,0.00165486,194,250,10:30,fwd60_nx,amihud,0.0582918,0.0902583,0.00519295,True,False,False,True,False,False,False,False
